date(yyyymmdd),hour,minute,calm flag,1-min dir,1-min dir10,1-min speed,1-min speed_1,obs. dir,obs. speed,dirdiff,speeddiff,wind flag,qc flag
    20190118,10,53,0,   328.0,   330.0,     6.6,     6.6,   330.0,     6.7,     0.0,     0.1,N,5
    20190118,12,24,0,   354.0,   350.0,    11.2,    11.2,   350.0,    11.3,     0.0,     0.1,N,5
    20190118,12,46,0,   355.0,   360.0,    12.2,    12.2,   360.0,    12.4,     0.0,     0.2,N,5
    20190118,13,39,0,   354.0,   350.0,    14.8,    14.8,   350.0,    14.9,     0.0,     0.1,N,5
    20190118,14,20,0,   349.0,   350.0,    12.8,    12.8,   350.0,    12.9,     0.0,     0.1,N,5
    20190118,14,53,0,   351.0,   350.0,    13.3,    13.3,   350.0,    13.4,     0.0,     0.1,N,5
    20190118,15,13,0,   353.0,   350.0,    12.8,    12.8,   350.0,    12.9,     0.0,     0.1,N,5
    20190118,15,28,0,   356.0,   360.0,    11.2,    11.2,   360.0,    11.3,     0.0,     0.1,N,5
    20190118,15,40,0,   350.0,   350.0,     9.7,     9.7,   350.0,     9.8,     0.0,     0.1,N,5
    20190118,16, 7,0,   347.0,   350.0,    11.2,    11.2,   350.0,    11.3,     0.0,     0.1,N,5
    20190118,16,53,0,   352.0,   350.0,    10.2,    10.2,   350.0,    10.3,     0.0,     0.1,N,5
    20190118,18,44,0,   344.0,   340.0,     3.6,     3.6,   340.0,     3.6,     0.0,     0.0,N,5
    20190118,19,29,0,   342.0,   340.0,     3.1,     3.1,   340.0,     3.1,     0.0,     0.0,N,5
    20190118,20,44,0,    40.0,    40.0,     2.0,     2.0,    40.0,     2.1,     0.0,     0.1,N,5
    20190118,20,53,0,    36.0,    40.0,     2.0,     2.0,    40.0,     2.1,     0.0,     0.1,N,5
    20190118,22,14,0,    54.0,    50.0,     1.5,     1.5,    50.0,     1.5,     0.0,     0.0,N,5
    20190118,22,53,0,    63.0,    60.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190118,23,53,0,   248.0,   250.0,     1.5,     1.5,   250.0,     1.5,     0.0,     0.0,N,5
    20190118,23,57,0,   252.0,   250.0,     1.5,     1.5,   250.0,     1.5,     0.0,     0.0,N,5
    20190118,24,53,0,   297.0,   300.0,     3.1,     3.1,   300.0,     3.1,     0.0,     0.0,N,5
    20190119, 1,53,0,   272.0,   270.0,     5.1,     5.1,   270.0,     5.1,     0.0,     0.0,N,5
    20190119, 3,53,0,   289.0,   290.0,     4.1,     4.1,   290.0,     4.1,     0.0,     0.0,N,5
    20190119, 5,53,0,   307.0,   310.0,     2.5,     2.6,   310.0,     2.6,     0.0,     0.0,N,5
    20190119, 7,53,0,   319.0,   320.0,     4.1,     4.1,   320.0,     4.1,     0.0,     0.0,N,5
    20190119, 9,53,0,   349.0,   350.0,     5.1,     5.1,   350.0,     5.1,     0.0,     0.0,N,5
    20190119,11,53,0,   313.0,   310.0,     3.1,     3.1,   310.0,     3.1,     0.0,     0.0,N,5
    20190119,13,53,0,   285.0,   290.0,     2.0,     2.0,   290.0,     2.1,     0.0,     0.1,N,5
    20190119,15,53,0,   219.0,   220.0,     3.6,     3.6,   220.0,     3.6,     0.0,     0.0,N,5
    20190119,17,53,0,   204.0,   200.0,     3.6,     3.6,   200.0,     3.6,     0.0,     0.0,N,5
    20190119,19,53,0,   213.0,   210.0,     4.1,     4.1,   210.0,     4.1,     0.0,     0.0,N,5
    20190119,21,53,0,   244.0,   240.0,     4.1,     4.1,   240.0,     4.1,     0.0,     0.0,N,5
    20190119,23,53,0,   218.0,   220.0,     5.6,     5.6,   220.0,     5.7,     0.0,     0.1,N,5
    20190119,24,59,0,   231.0,   230.0,     4.6,     4.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190120, 2,53,0,   226.0,   230.0,     5.6,     5.6,   230.0,     5.7,     0.0,     0.1,N,5
    20190120, 4,53,0,   222.0,   220.0,     6.1,     6.1,   220.0,     6.2,     0.0,     0.1,N,5
    20190120, 6,53,0,   227.0,   230.0,     4.6,     4.6,   230.0,     4.6,     0.0,     0.0,N,5
    20190120, 8,53,0,   227.0,   230.0,     5.1,     5.1,   230.0,     5.1,     0.0,     0.0,N,5
    20190120,10,53,0,   351.0,   350.0,     3.6,     3.6,   350.0,     3.6,     0.0,     0.0,N,5
    20190120,12,53,0,    59.0,    60.0,     5.6,     5.6,    60.0,     5.7,     0.0,     0.1,N,5
    20190120,14,53,0,    88.0,    90.0,     2.5,     2.6,    90.0,     2.6,     0.0,     0.0,N,5
    20190120,16,53,0,   111.0,   110.0,     6.6,     6.6,   110.0,     6.7,     0.0,     0.1,N,5
    20190120,18,53,0,   126.0,   130.0,     6.1,     6.1,   130.0,     6.2,     0.0,     0.1,N,5
    20190120,20,53,0,   134.0,   130.0,     7.1,     7.1,   130.0,     7.2,     0.0,     0.1,N,5
    20190120,22,53,0,   147.0,   150.0,     7.6,     7.7,   150.0,     7.7,     0.0,     0.0,N,5
    20190120,24,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   150.0,     7.7,  -999.0,  -999.0,N,5
    20190121, 1,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   160.0,     5.1,  -999.0,  -999.0,N,5
    20190121, 3,19,0,  -999.0,  -999.0,  -999.0,  -999.0,   120.0,     4.6,  -999.0,  -999.0,N,5
    20190121, 3,23,0,  -999.0,  -999.0,  -999.0,  -999.0,   110.0,     5.1,  -999.0,  -999.0,N,5
    20190121, 4,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   120.0,     3.6,  -999.0,  -999.0,N,5
    20190121, 6,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   150.0,     5.7,  -999.0,  -999.0,N,5
    20190121, 8,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   130.0,     4.6,  -999.0,  -999.0,N,5
    20190121,10,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   130.0,     5.1,  -999.0,  -999.0,N,5
    20190121,12,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   110.0,     5.7,  -999.0,  -999.0,N,5
    20190121,13, 4,0,  -999.0,  -999.0,  -999.0,  -999.0,   110.0,     5.7,  -999.0,  -999.0,N,5
    20190121,13,14,0,  -999.0,  -999.0,  -999.0,  -999.0,   110.0,     6.2,  -999.0,  -999.0,N,5
    20190121,13,32,0,  -999.0,  -999.0,  -999.0,  -999.0,   120.0,     6.7,  -999.0,  -999.0,N,5
    20190121,14,51,0,  -999.0,  -999.0,  -999.0,  -999.0,   150.0,     7.7,  -999.0,  -999.0,N,5
    20190121,15,53,0,  -999.0,  -999.0,  -999.0,  -999.0,    80.0,     3.6,  -999.0,  -999.0,N,5
    20190121,17,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   120.0,     3.6,  -999.0,  -999.0,N,5
    20190121,18,12,0,  -999.0,  -999.0,  -999.0,  -999.0,   100.0,     3.1,  -999.0,  -999.0,N,5
    20190121,18,45,0,  -999.0,  -999.0,  -999.0,  -999.0,   110.0,     3.6,  -999.0,  -999.0,N,5
    20190121,18,53,0,  -999.0,  -999.0,  -999.0,  -999.0,    60.0,     3.1,  -999.0,  -999.0,N,5
    20190121,20,53,0,  -999.0,  -999.0,  -999.0,  -999.0,    90.0,     3.1,  -999.0,  -999.0,N,5
    20190121,22,16,0,  -999.0,  -999.0,  -999.0,  -999.0,    40.0,     5.1,  -999.0,  -999.0,N,5
    20190121,22,28,0,  -999.0,  -999.0,  -999.0,  -999.0,    10.0,     6.2,  -999.0,  -999.0,N,5
    20190121,23,53,0,  -999.0,  -999.0,  -999.0,  -999.0,   340.0,     7.7,  -999.0,  -999.0,N,5
    20190121,24,41,0,   358.0,   360.0,    13.8,    13.8,   360.0,    13.9,     0.0,     0.1,N,5
    20190121,24,53,0,     5.0,    10.0,    13.8,    13.8,    10.0,    13.9,     0.0,     0.1,N,5
    20190122, 1,24,0,   359.0,   360.0,     9.2,     9.2,   360.0,     9.3,     0.0,     0.1,N,5
    20190122, 2, 8,0,   352.0,   350.0,    10.7,    10.7,   350.0,    10.8,     0.0,     0.1,N,5
    20190122, 2,53,0,   353.0,   350.0,     7.6,     7.7,   350.0,     7.7,     0.0,     0.0,N,5
    20190122, 3, 8,0,   342.0,   340.0,     9.2,     9.2,   340.0,     9.3,     0.0,     0.1,N,5
    20190122, 3,53,0,   337.0,   340.0,     9.7,     9.7,   340.0,     9.8,     0.0,     0.1,N,5
    20190122, 4,51,0,   338.0,   340.0,     7.1,     7.1,   340.0,     7.2,     0.0,     0.1,N,5
    20190122, 5, 7,0,   326.0,   330.0,     7.1,     7.1,   330.0,     7.2,     0.0,     0.1,N,5
    20190122, 5,27,0,   326.0,   330.0,     7.6,     7.7,   330.0,     7.7,     0.0,     0.0,N,5
    20190122, 5,49,0,   313.0,   310.0,     6.1,     6.1,   310.0,     6.2,     0.0,     0.1,N,5
    20190122, 6, 3,0,   308.0,   310.0,     6.6,     6.6,   310.0,     6.7,     0.0,     0.1,N,5
    20190122, 6,25,0,   315.0,   320.0,     7.6,     7.7,   320.0,     7.7,     0.0,     0.0,N,5
    20190122, 6,51,0,   321.0,   320.0,     6.1,     6.1,   320.0,     6.2,     0.0,     0.1,N,5
    20190122, 6, 0,0,   318.0,   320.0,     6.1,     6.1,   320.0,     6.2,     0.0,     0.1,N,5
    20190122, 7,32,0,   327.0,   330.0,     7.1,     7.1,   330.0,     7.2,     0.0,     0.1,N,5
    20190122, 8,19,0,   343.0,   340.0,    10.7,    10.7,   340.0,    10.8,     0.0,     0.1,N,5
    20190122, 8,45,0,   333.0,   330.0,     9.2,     9.2,   330.0,     9.3,     0.0,     0.1,N,5
    20190122, 9,53,0,   331.0,   330.0,     9.2,     9.2,   330.0,     9.3,     0.0,     0.1,N,5
    20190122,10,33,0,   341.0,   340.0,    10.7,    10.7,   340.0,    10.8,     0.0,     0.1,N,5
    20190122,11, 5,0,   340.0,   340.0,    11.2,    11.2,   340.0,    11.3,     0.0,     0.1,N,5
    20190122,11,53,0,   345.0,   350.0,    12.2,    12.2,   350.0,    12.4,     0.0,     0.2,N,5
    20190122,12,16,0,   342.0,   340.0,    12.2,    12.2,   340.0,    12.4,     0.0,     0.2,N,5
    20190122,12,38,0,   343.0,   340.0,    13.8,    13.8,   340.0,    13.9,     0.0,     0.1,N,5
    20190122,13,31,0,   343.0,   340.0,    11.7,    11.7,   340.0,    11.8,     0.0,     0.1,N,5
    20190122,14,53,0,   342.0,   340.0,    11.2,    11.2,   340.0,    11.3,     0.0,     0.1,N,5
    20190122,16,53,0,   330.0,   330.0,     9.2,     9.2,   330.0,     9.3,     0.0,     0.1,N,5
    20190122,18,53,0,   318.0,   320.0,     5.1,     5.1,   320.0,     5.1,     0.0,     0.0,N,5
    20190122,20,53,0,   332.0,   330.0,     4.6,     4.6,   330.0,     4.6,     0.0,     0.0,N,5
    20190122,22,53,0,   325.0,   330.0,     3.6,     3.6,   330.0,     3.6,     0.0,     0.0,N,5
    20190122,24,53,0,   255.0,   260.0,     5.1,     5.1,   260.0,     5.1,     0.0,     0.0,N,5
    20190123, 1,53,0,   241.0,   240.0,     7.6,     7.7,   240.0,     7.7,     0.0,     0.0,N,5
    20190123, 3,53,0,   225.0,   230.0,     6.1,     6.1,   230.0,     6.2,     0.0,     0.1,N,5
    20190123, 5,53,0,   268.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190123, 7,53,0,   277.0,   280.0,     6.1,     6.1,   280.0,     6.2,     0.0,     0.1,N,5
    20190123, 9,53,0,   256.0,   260.0,     4.6,     4.6,   260.0,     4.6,     0.0,     0.0,N,5
    20190123,11,53,0,   224.0,   220.0,     3.6,     3.6,   220.0,     3.6,     0.0,     0.0,N,5
    20190123,13,53,0,   247.0,   250.0,     4.1,     4.1,   250.0,     4.1,     0.0,     0.0,N,5
    20190123,15,53,0,   228.0,   230.0,     3.1,     3.1,   230.0,     3.1,     0.0,     0.0,N,5
    20190123,17,53,0,    92.0,    90.0,     1.5,     1.5,    90.0,     1.5,     0.0,     0.0,N,5
    20190123,19,53,0,   271.0,   270.0,     1.5,     1.5,   999.0,     1.5,  -999.0,     0.0,V,5
    20190123,21, 7,0,   297.0,   300.0,     6.1,     6.1,   300.0,     6.2,     0.0,     0.1,N,5
    20190123,21,49,0,   296.0,   300.0,     4.1,     4.1,   300.0,     4.1,     0.0,     0.0,N,5
    20190123,21,57,0,   300.0,   300.0,     4.6,     4.6,   300.0,     4.6,     0.0,     0.0,N,5
    20190123,22,13,0,   295.0,   300.0,     6.6,     6.6,   300.0,     6.7,     0.0,     0.1,N,5
    20190123,22,32,0,   284.0,   280.0,     5.6,     5.6,   280.0,     5.7,     0.0,     0.1,N,5
    20190123,23,27,0,   288.0,   290.0,     5.1,     5.1,   290.0,     5.1,     0.0,     0.0,N,5
    20190123,23,48,0,   302.0,   300.0,     5.1,     5.1,   300.0,     5.1,     0.0,     0.0,N,5
    20190123,24,53,0,   349.0,   350.0,     5.1,     5.1,   350.0,     5.1,     0.0,     0.0,N,5
    20190124, 1,23,0,   349.0,   350.0,     6.1,     6.1,   350.0,     6.2,     0.0,     0.1,N,5
    20190124, 1,49,0,   338.0,   340.0,     5.1,     5.1,   340.0,     5.1,     0.0,     0.0,N,5
    20190124, 1,53,0,   340.0,   340.0,     5.1,     5.1,   340.0,     5.1,     0.0,     0.0,N,5
    20190124, 2,10,0,   335.0,   340.0,     4.1,     4.1,   340.0,     4.1,     0.0,     0.0,N,5
    20190124, 3,53,0,    13.0,    10.0,     4.1,     4.1,    10.0,     4.1,     0.0,     0.0,N,5
    20190124, 4,53,0,   346.0,   350.0,     2.0,     2.0,   350.0,     2.1,     0.0,     0.1,N,5
    20190124, 5,51,0,   346.0,   350.0,     3.1,     3.1,   350.0,     3.1,     0.0,     0.0,N,5
    20190124, 6,39,0,    24.0,    20.0,     2.0,     2.0,    20.0,     2.1,     0.0,     0.1,N,5
    20190124, 6,51,0,    50.0,    50.0,     1.5,     1.5,    50.0,     1.5,     0.0,     0.0,N,5
    20190124, 6, 0,0,    61.0,    60.0,     2.0,     2.0,    60.0,     2.1,     0.0,     0.1,N,5
    20190124, 7,31,0,    70.0,    70.0,     4.6,     4.6,    70.0,     4.6,     0.0,     0.0,N,5
    20190124, 7,51,0,    62.0,    60.0,     6.6,     6.6,    60.0,     6.7,     0.0,     0.1,N,5
    20190124, 7,58,0,    57.0,    60.0,     7.6,     7.7,    60.0,     7.7,     0.0,     0.0,N,5
    20190124, 8,16,0,    45.0,    50.0,     7.6,     7.7,    50.0,     7.7,     0.0,     0.0,N,5
    20190124, 8,33,0,    39.0,    40.0,     7.1,     7.1,    40.0,     7.2,     0.0,     0.1,N,5
    20190124, 8,43,0,    40.0,    40.0,     5.1,     5.1,    40.0,     5.1,     0.0,     0.0,N,5
    20190124, 8,53,0,    43.0,    40.0,     5.6,     5.6,    40.0,     5.7,     0.0,     0.1,N,5
    20190124, 9,31,0,    21.0,    20.0,     7.1,     7.1,    20.0,     7.2,     0.0,     0.1,N,5
    20190124, 9,53,0,    20.0,    20.0,     7.1,     7.1,    20.0,     7.2,     0.0,     0.1,N,5
    20190124,10,30,0,     9.0,    10.0,     3.6,     3.6,    10.0,     3.6,     0.0,     0.0,N,5
    20190124,10,46,0,     8.0,    10.0,     3.6,     3.6,    10.0,     3.6,     0.0,     0.0,N,5
    20190124,11, 6,0,   343.0,   340.0,     3.1,     3.1,   340.0,     3.1,     0.0,     0.0,N,5
    20190124,11,20,0,   331.0,   330.0,     2.5,     2.6,   330.0,     2.6,     0.0,     0.0,N,5
    20190124,11,39,0,   344.0,   340.0,     3.6,     3.6,   340.0,     3.6,     0.0,     0.0,N,5
    20190124,12, 2,0,   326.0,   330.0,     3.1,     3.1,   330.0,     3.1,     0.0,     0.0,N,5
    20190124,12,53,0,   318.0,   320.0,     5.6,     5.6,   320.0,     5.7,     0.0,     0.1,N,5
    20190124,13,53,0,   302.0,   300.0,     4.6,     4.6,   300.0,     4.6,     0.0,     0.0,N,5
    20190124,15,53,0,   244.0,   240.0,     3.6,     3.6,   240.0,     3.6,     0.0,     0.0,N,5
    20190124,17,53,0,   228.0,   230.0,     5.1,     5.1,   230.0,     5.1,     0.0,     0.0,N,5
    20190124,19,53,0,   208.0,   210.0,     5.1,     5.1,   210.0,     5.1,     0.0,     0.0,N,5
    20190124,21,53,0,   216.0,   220.0,     6.1,     6.1,   220.0,     6.2,     0.0,     0.1,N,5
    20190124,23,53,0,   235.0,   240.0,     5.1,     5.1,   240.0,     5.1,     0.0,     0.0,N,5
    20190124,24,59,0,   232.0,   230.0,     4.6,     4.6,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190125, 2,53,0,   256.0,   260.0,     5.6,     5.6,   260.0,     5.7,     0.0,     0.1,N,5
    20190125, 4,53,0,   264.0,   260.0,     6.1,     6.1,   260.0,     6.2,     0.0,     0.1,N,5
    20190125, 6,53,0,   265.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190125, 8,53,0,   253.0,   250.0,     5.1,     5.1,   250.0,     5.1,     0.0,     0.0,N,5
    20190125,10,53,0,   256.0,   260.0,     7.1,     7.1,   260.0,     7.2,     0.0,     0.1,N,5
    20190125,12,53,0,   268.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190125,14,53,0,   320.0,   320.0,     7.6,     7.7,   320.0,     7.7,     0.0,     0.0,N,5
    20190125,15,53,0,   320.0,   320.0,     5.1,     5.1,   320.0,     5.1,     0.0,     0.0,N,5
    20190125,17,53,0,   305.0,   310.0,     3.6,     3.6,   310.0,     3.6,     0.0,     0.0,N,5
    20190125,19,53,0,   220.0,   220.0,     3.6,     3.6,   220.0,     3.6,     0.0,     0.0,N,5
    20190125,21,53,0,   225.0,   230.0,     5.6,     5.6,   230.0,     5.7,     0.0,     0.1,N,5
    20190125,23,53,0,   225.0,   230.0,     7.1,     7.1,   230.0,     7.2,     0.0,     0.1,N,5
    20190125,24,59,0,   265.0,   270.0,     6.1,     6.1,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190126, 2,53,0,   267.0,   270.0,     5.1,     5.1,   270.0,     5.1,     0.0,     0.0,N,5
    20190126, 4,53,0,   273.0,   270.0,     4.6,     4.6,   270.0,     4.6,     0.0,     0.0,N,5
    20190126, 6,53,0,   253.0,   250.0,     4.6,     4.6,   250.0,     4.6,     0.0,     0.0,N,5
    20190126, 8,53,0,   269.0,   270.0,     3.6,     3.6,   270.0,     3.6,     0.0,     0.0,N,5
    20190126,10,53,0,   259.0,   260.0,     6.1,     6.1,   260.0,     6.2,     0.0,     0.1,N,5
    20190126,12,53,0,   254.0,   250.0,     5.6,     5.6,   250.0,     5.7,     0.0,     0.1,N,5
    20190126,14,53,0,   273.0,   270.0,     5.6,     5.6,   270.0,     5.7,     0.0,     0.1,N,5
    20190126,16,53,0,   331.0,   330.0,     8.2,     8.2,   330.0,     8.2,     0.0,     0.0,N,5
    20190126,18,53,0,   308.0,   310.0,     6.6,     6.6,   310.0,     6.7,     0.0,     0.1,N,5
    20190126,20,53,0,   275.0,   280.0,     6.1,     6.1,   280.0,     6.2,     0.0,     0.1,N,5
    20190126,22,53,0,   283.0,   280.0,     6.1,     6.1,   280.0,     6.2,     0.0,     0.1,N,5
    20190126,24,53,0,   320.0,   320.0,     4.1,     4.1,   320.0,     4.1,     0.0,     0.0,N,5
    20190127, 1,53,0,   266.0,   270.0,     4.1,     4.1,   270.0,     4.1,     0.0,     0.0,N,5
    20190127, 3,53,0,   258.0,   260.0,     6.1,     6.1,   260.0,     6.2,     0.0,     0.1,N,5
    20190127, 5,53,0,   236.0,   240.0,     4.1,     4.1,   240.0,     4.1,     0.0,     0.0,N,5
    20190127, 7,53,0,   236.0,   240.0,     7.6,     7.7,   240.0,     7.7,     0.0,     0.0,N,5
    20190127, 9,53,0,   216.0,   220.0,     6.1,     6.1,   220.0,     6.2,     0.0,     0.1,N,5
    20190127,11,53,0,   230.0,   230.0,     7.6,     7.7,   230.0,     7.7,     0.0,     0.0,N,5
    20190127,13,53,0,   238.0,   240.0,     7.1,     7.1,   240.0,     7.2,     0.0,     0.1,N,5
    20190127,15,53,0,   242.0,   240.0,     8.7,     8.7,   240.0,     8.8,     0.0,     0.1,N,5
    20190127,17,53,0,   260.0,   260.0,     8.2,     8.2,   260.0,     8.2,     0.0,     0.0,N,5
    20190127,19,53,0,   268.0,   270.0,     5.1,     5.1,   270.0,     5.1,     0.0,     0.0,N,5
    20190127,21,53,0,   350.0,   350.0,    15.8,    15.8,   350.0,    16.0,     0.0,     0.2,N,6
    20190127,23,53,0,   345.0,   350.0,    10.7,    10.7,   350.0,    10.8,     0.0,     0.1,N,5
    20190127,24,59,0,   337.0,   340.0,     9.7,     9.7,   999.0,   999.9,  -999.0,  -999.0,9,9
    20190128, 2,53,0,   347.0,   350.0,     8.2,     8.2,   350.0,     8.2,     0.0,     0.0,N,5
    20190128, 4,53,0,     1.0,   360.0,    13.8,    13.8,   360.0,    13.9,     0.0,     0.1,N,5
    20190128, 6,53,0,     2.0,   360.0,     8.2,     8.2,   360.0,     8.2,     0.0,     0.0,N,5
    20190128, 8, 2,0,   357.0,   360.0,     7.1,     7.1,   360.0,     7.2,     0.0,     0.1,N,5
    20190128, 8,53,0,   334.0,   330.0,     7.1,     7.1,   330.0,     7.2,     0.0,     0.1,N,5
    20190128, 9,46,0,   346.0,   350.0,    12.2,    12.2,   350.0,    12.4,     0.0,     0.2,N,5
    20190128,10,53,0,   353.0,   350.0,    13.8,    13.8,   350.0,    13.9,     0.0,     0.1,N,5
    20190128,12,53,0,   332.0,   330.0,    14.3,    14.3,   330.0,    14.4,     0.0,     0.1,N,5
    20190128,14,53,0,   325.0,   330.0,    12.8,    12.8,   330.0,    12.9,     0.0,     0.1,N,5
    20190128,16,53,0,   328.0,   330.0,    11.2,    11.2,   330.0,    11.3,     0.0,     0.1,N,5
    20190128,18,53,0,   344.0,   340.0,     5.1,     5.1,   340.0,     5.1,     0.0,     0.0,N,5
    20190128,20,53,0,   302.0,   300.0,     3.6,     3.6,   300.0,     3.6,     0.0,     0.0,N,5
    20190128,22,53,0,   266.0,   270.0,     3.6,     3.6,   270.0,     3.6,     0.0,     0.0,N,5
    20190128,24,53,0,   219.0,   220.0,     3.1,     3.1,   220.0,     3.1,     0.0,     0.0,N,5
    20190129, 1,53,0,   276.0,   280.0,     1.0,     1.0,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190129, 3,53,0,    93.0,    90.0,     2.0,     2.0,    90.0,     2.1,     0.0,     0.1,N,5
    20190129, 5,53,0,   140.0,   140.0,     2.0,     2.0,   140.0,     2.1,     0.0,     0.1,N,5
    20190129, 7,53,0,   223.0,   220.0,     2.0,     2.0,   220.0,     2.1,     0.0,     0.1,N,5
    20190129, 9,53,0,   195.0,   200.0,     0.5,     0.5,   999.0,     0.0,  -999.0,  -999.0,C,5
    20190129,11,53,0,   329.0,   330.0,     5.1,     5.1,   330.0,     5.1,     0.0,     0.0,N,5
    20190129,13,53,0,   338.0,   340.0,     6.1,     6.1,   340.0,     6.2,     0.0,     0.1,N,5
    20190129,15,53,0,   319.0,   320.0,     5.1,     5.1,   320.0,     5.1,  -999.0,     0.0,V,5
    20190129,17,53,0,   263.0,   260.0,     3.1,     3.1,   260.0,     3.1,     0.0,     0.0,N,5
    20190129,19,53,0,    13.0,    10.0,     2.5,     2.6,    10.0,     2.6,     0.0,     0.0,N,5
    20190129,21,53,0,    68.0,    70.0,     3.1,     3.1,    70.0,     3.1,     0.0,     0.0,N,5
    20190129,23,53,0,   108.0,   110.0,     2.5,     2.6,   110.0,     2.6,     0.0,     0.0,N,5
    20190129,24,59,0,   147.0,   150.0,     2.5,     2.6,   999.0,   999.9,  -999.0,  -999.0,9,9
